year,age_group,gender,deaths
2020,50 +,male,13
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,18
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,11
2020,50 +,male,28
2020,50 +,male,26
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,12
2020,50 +,female,14
2020,50 +,female,18
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,10
2020,50 +,male,22
2020,50 +,male,37
2020,50 +,male,36
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,15
2020,50 +,female,36
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,16
2020,50 +,male,20
2020,50 +,male,17
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,13
2020,50 +,female,23
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,11
2020,50 +,male,32
2020,50 +,male,28
2020,50 +,male,24
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,16
2020,50 +,female,26
2020,50 +,female,33
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,15
2020,50 +,male,57
2020,50 +,male,76
2020,50 +,male,75
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,50 +,female,29
2020,50 +,female,42
2020,50 +,female,73
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,36
2020,50 +,male,59
2020,50 +,male,95
2020,50 +,male,71
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,22
2020,50 +,female,35
2020,50 +,female,47
2020,50 +,female,77
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,18
2021,50 +,male,36
2021,50 +,male,58
2021,50 +,male,47
2021,0 to 29,female,0
2021,50 +,female,11
2021,50 +,female,18
2021,50 +,female,33
2021,50 +,female,36
2021,0 to 29,male,0
2021,50 +,male,10
2021,50 +,male,17
2021,50 +,male,22
2021,50 +,male,13
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,15
2021,50 +,female,18
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,10
2021,50 +,male,18
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,11
2021,50 +,male,13
2021,50 +,male,15
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,11
2021,50 +,male,13
2021,50 +,male,11
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,11
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,30 to 49,male,0
2021,50 +,male,12
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,0 to 29,male,0
2021,50 +,male,32
2021,50 +,male,32
2021,50 +,male,38
2021,50 +,male,23
2021,0 to 29,female,0
2021,50 +,female,18
2021,50 +,female,22
2021,50 +,female,27
2021,50 +,female,16
2021,0 to 29,male,0
2021,50 +,male,101
2021,50 +,male,95
2021,50 +,male,90
2021,50 +,male,53
2021,0 to 29,female,0
2021,50 +,female,49
2021,50 +,female,73
2021,50 +,female,55
2021,50 +,female,64
2021,50 +,male,103
2021,50 +,male,86
2021,50 +,male,104
2021,50 +,male,67
2021,0 to 29,female,0
2021,50 +,female,52
2021,50 +,female,63
2021,50 +,female,59
2021,50 +,female,72
2021,0 to 29,male,0
2021,50 +,male,55
2021,50 +,male,48
2021,50 +,male,33
2021,50 +,male,24
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,23
2021,50 +,female,45
2021,50 +,female,39
2021,50 +,female,33
2021,0 to 29,male,0
2021,50 +,male,24
2021,50 +,male,31
2021,50 +,male,41
2021,50 +,male,24
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,17
2021,50 +,female,27
2021,50 +,female,23
2021,50 +,female,17
2022,50 +,male,29
2022,50 +,male,46
2022,50 +,male,41
2022,50 +,male,34
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,21
2022,50 +,female,21
2022,50 +,female,26
2022,50 +,female,33
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,27
2022,50 +,male,35
2022,50 +,male,58
2022,50 +,male,52
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,16
2022,50 +,female,28
2022,50 +,female,45
2022,50 +,female,34
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,50 +,male,11
2022,50 +,male,12
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,10
2022,50 +,female,16
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,0
2022,50 +,female,0
2022,50 +,male,11
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,50 +,male,13
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,15
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,14
2022,50 +,male,17
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,15
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,16
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,0 to 29,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,10
2022,50 +,male,10
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,0 to 29,male,0
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,12
2022,50 +,male,13
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,10
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,10
2023,50 +,female,12
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2023,50 +,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,0
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,male,32
2020,50 +,male,36
2020,50 +,male,26
2020,50 +,male,16
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,11
2020,50 +,female,20
2020,50 +,female,19
2020,50 +,female,13
2020,0 to 29,male,0
2020,0 to 29,male,10
2020,30 to 49,male,24
2020,50 +,male,260
2020,50 +,male,345
2020,50 +,male,405
2020,50 +,male,300
2020,0 to 29,female,0
2020,30 to 49,female,14
2020,50 +,female,132
2020,50 +,female,178
2020,50 +,female,262
2020,50 +,female,427
2020,30 to 49,male,31
2020,50 +,male,325
2020,50 +,male,393
2020,50 +,male,364
2020,50 +,male,322
2020,30 to 49,female,15
2020,50 +,female,135
2020,50 +,female,226
2020,50 +,female,314
2020,50 +,female,584
2020,0 to 29,male,0
2020,30 to 49,male,14
2020,50 +,male,123
2020,50 +,male,157
2020,50 +,male,149
2020,50 +,male,122
2020,0 to 29,female,0
2020,50 +,female,77
2020,50 +,female,94
2020,50 +,female,131
2020,50 +,female,244
2020,0 to 29,male,0
2020,50 +,male,44
2020,50 +,male,54
2020,50 +,male,61
2020,50 +,male,49
2020,0 to 29,female,0
2020,50 +,female,35
2020,50 +,female,31
2020,50 +,female,44
2020,50 +,female,94
2020,0 to 29,male,0
2020,50 +,male,34
2020,50 +,male,58
2020,50 +,male,74
2020,50 +,male,70
2020,0 to 29,female,0
2020,50 +,female,22
2020,50 +,female,36
2020,50 +,female,57
2020,50 +,female,109
2020,0 to 29,male,0
2020,50 +,male,50
2020,50 +,male,77
2020,50 +,male,80
2020,50 +,male,78
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,27
2020,50 +,female,39
2020,50 +,female,73
2020,50 +,female,108
2020,0 to 29,male,0
2020,50 +,male,84
2020,50 +,male,122
2020,50 +,male,156
2020,50 +,male,188
2020,0 to 29,female,0
2020,50 +,female,41
2020,50 +,female,79
2020,50 +,female,124
2020,50 +,female,258
2020,0 to 29,male,0
2020,30 to 49,male,18
2020,50 +,male,243
2020,50 +,male,430
2020,50 +,male,539
2020,50 +,male,536
2020,0 to 29,female,0
2020,30 to 49,female,10
2020,50 +,female,142
2020,50 +,female,261
2020,50 +,female,407
2020,50 +,female,681
2020,30 to 49,male,19
2020,50 +,male,310
2020,50 +,male,496
2020,50 +,male,628
2020,50 +,male,674
2020,0 to 29,female,0
2020,50 +,female,184
2020,50 +,female,330
2020,50 +,female,514
2020,50 +,female,917
2021,50 +,male,197
2021,50 +,male,350
2021,50 +,male,389
2021,50 +,male,335
2021,0 to 29,female,0
2021,30 to 49,female,10
2021,50 +,female,94
2021,50 +,female,189
2021,50 +,female,284
2021,50 +,female,483
2021,30 to 49,male,10
2021,50 +,male,97
2021,50 +,male,179
2021,50 +,male,170
2021,50 +,male,153
2021,0 to 29,female,0
2021,50 +,female,51
2021,50 +,female,88
2021,50 +,female,121
2021,50 +,female,163
2021,50 +,male,69
2021,50 +,male,77
2021,50 +,male,91
2021,50 +,male,65
2021,0 to 29,female,0
2021,50 +,female,32
2021,50 +,female,50
2021,50 +,female,60
2021,50 +,female,68
2021,30 to 49,male,13
2021,50 +,male,117
2021,50 +,male,100
2021,50 +,male,91
2021,50 +,male,68
2021,50 +,female,78
2021,50 +,female,71
2021,50 +,female,82
2021,50 +,female,67
2021,30 to 49,male,12
2021,50 +,male,113
2021,50 +,male,103
2021,50 +,male,95
2021,50 +,male,73
2021,50 +,female,85
2021,50 +,female,83
2021,50 +,female,76
2021,50 +,female,66
2021,0 to 29,male,0
2021,50 +,male,67
2021,50 +,male,39
2021,50 +,male,28
2021,50 +,male,21
2021,50 +,female,47
2021,50 +,female,37
2021,50 +,female,37
2021,50 +,female,24
2021,0 to 29,male,0
2021,50 +,male,30
2021,50 +,male,25
2021,50 +,male,28
2021,50 +,male,17
2021,0 to 29,female,0
2021,50 +,female,25
2021,50 +,female,26
2021,50 +,female,27
2021,50 +,female,29
2021,0 to 29,male,10
2021,30 to 49,male,15
2021,50 +,male,103
2021,50 +,male,93
2021,50 +,male,98
2021,50 +,male,69
2021,50 +,female,51
2021,50 +,female,89
2021,50 +,female,77
2021,50 +,female,76
2021,30 to 49,male,19
2021,50 +,male,167
2021,50 +,male,145
2021,50 +,male,148
2021,50 +,male,103
2021,30 to 49,female,20
2021,50 +,female,96
2021,50 +,female,121
2021,50 +,female,117
2021,50 +,female,99
2021,0 to 29,male,0
2021,30 to 49,male,16
2021,50 +,male,133
2021,50 +,male,117
2021,50 +,male,108
2021,50 +,male,71
2021,0 to 29,female,0
2021,30 to 49,female,14
2021,50 +,female,68
2021,50 +,female,94
2021,50 +,female,96
2021,50 +,female,117
2021,0 to 29,male,0
2021,30 to 49,male,18
2021,50 +,male,108
2021,50 +,male,127
2021,50 +,male,103
2021,50 +,male,106
2021,50 +,female,76
2021,50 +,female,85
2021,50 +,female,86
2021,50 +,female,100
2021,0 to 29,male,0
2021,0 to 29,male,10
2021,30 to 49,male,35
2021,50 +,male,295
2021,50 +,male,274
2021,50 +,male,266
2021,50 +,male,192
2021,30 to 49,female,25
2021,50 +,female,161
2021,50 +,female,233
2021,50 +,female,216
2021,50 +,female,214
2022,0 to 29,male,13
2022,30 to 49,male,30
2022,50 +,male,497
2022,50 +,male,509
2022,50 +,male,544
2022,50 +,male,461
2022,0 to 29,female,11
2022,30 to 49,female,21
2022,50 +,female,258
2022,50 +,female,350
2022,50 +,female,458
2022,50 +,female,589
2022,0 to 29,male,0
2022,30 to 49,male,14
2022,50 +,male,137
2022,50 +,male,226
2022,50 +,male,228
2022,50 +,male,181
2022,0 to 29,female,0
2022,50 +,female,84
2022,50 +,female,131
2022,50 +,female,160
2022,50 +,female,196
2022,50 +,male,23
2022,50 +,male,51
2022,50 +,male,64
2022,50 +,male,47
2022,0 to 29,female,0
2022,30 to 49,female,0
2022,50 +,female,26
2022,50 +,female,32
2022,50 +,female,47
2022,50 +,female,71
2022,0 to 29,male,0
2022,50 +,male,21
2022,50 +,male,17
2022,50 +,male,26
2022,50 +,male,27
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,12
2022,50 +,female,14
2022,50 +,female,33
2022,0 to 29,male,0
2022,30 to 49,male,0
2022,50 +,male,11
2022,50 +,male,41
2022,50 +,male,36
2022,50 +,male,58
2022,0 to 29,female,0
2022,50 +,female,13
2022,50 +,female,20
2022,50 +,female,25
2022,50 +,female,58
2022,0 to 29,male,0
2022,50 +,male,14
2022,50 +,male,22
2022,50 +,male,43
2022,50 +,male,73
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,24
2022,50 +,female,37
2022,50 +,female,70
2022,0 to 29,male,0
2022,50 +,male,20
2022,50 +,male,35
2022,50 +,male,64
2022,50 +,male,74
2022,0 to 29,female,0
2022,50 +,female,22
2022,50 +,female,23
2022,50 +,female,48
2022,50 +,female,74
2022,0 to 29,male,0
2022,50 +,male,26
2022,50 +,male,41
2022,50 +,male,70
2022,50 +,male,65
2022,0 to 29,female,0
2022,50 +,female,20
2022,50 +,female,32
2022,50 +,female,35
2022,50 +,female,101
2022,0 to 29,male,0
2022,50 +,male,22
2022,50 +,male,32
2022,50 +,male,68
2022,50 +,male,61
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,21
2022,50 +,female,40
2022,50 +,female,82
2022,0 to 29,male,0
2022,50 +,male,14
2022,50 +,male,28
2022,50 +,male,46
2022,50 +,male,62
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,17
2022,50 +,female,23
2022,50 +,female,40
2022,50 +,female,72
2022,0 to 29,male,0
2022,50 +,male,13
2022,50 +,male,26
2022,50 +,male,46
2022,50 +,male,67
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,10
2022,50 +,female,21
2022,50 +,female,38
2022,50 +,female,81
2022,0 to 29,male,0
2022,50 +,male,22
2022,50 +,male,42
2022,50 +,male,77
2022,50 +,male,104
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,12
2022,50 +,female,43
2022,50 +,female,52
2022,50 +,female,107
2023,50 +,male,28
2023,50 +,male,39
2023,50 +,male,60
2023,50 +,male,90
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,15
2023,50 +,female,35
2023,50 +,female,54
2023,50 +,female,103
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,21
2023,50 +,male,38
2023,50 +,male,46
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,15
2023,50 +,female,17
2023,50 +,female,34
2023,50 +,female,60
2023,0 to 29,male,0
2023,50 +,male,14
2023,50 +,male,33
2023,50 +,male,39
2023,50 +,male,44
2023,0 to 29,female,0
2023,50 +,female,11
2023,50 +,female,16
2023,50 +,female,40
2023,50 +,female,62
2023,0 to 29,male,0
2023,50 +,male,23
2023,50 +,male,24
2023,50 +,male,43
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,10
2023,50 +,female,11
2023,50 +,female,29
2023,50 +,female,36
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,14
2023,50 +,male,14
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,11
2023,50 +,female,27
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,17
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,50 +,male,14
2023,50 +,male,10
2023,50 +,male,10
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,11
2023,50 +,female,17
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,10
2023,50 +,male,13
2023,50 +,male,22
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,10
2023,50 +,female,16
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,30 to 49,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,50 +,male,0
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,50 +,female,0
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,10
2020,50 +,male,19
2020,50 +,male,24
2020,50 +,male,15
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,11
2020,50 +,female,10
2020,50 +,female,16
2020,50 +,female,12
2020,50 +,male,97
2020,50 +,male,160
2020,50 +,male,174
2020,50 +,male,165
2020,0 to 29,female,0
2020,50 +,female,42
2020,50 +,female,90
2020,50 +,female,156
2020,50 +,female,228
2020,50 +,male,61
2020,50 +,male,109
2020,50 +,male,131
2020,50 +,male,134
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,37
2020,50 +,female,76
2020,50 +,female,146
2020,50 +,female,244
2020,0 to 29,male,0
2020,50 +,male,27
2020,50 +,male,65
2020,50 +,male,61
2020,50 +,male,59
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,29
2020,50 +,female,39
2020,50 +,female,70
2020,50 +,female,107
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,25
2020,50 +,male,52
2020,50 +,male,48
2020,50 +,male,45
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,25
2020,50 +,female,46
2020,50 +,female,75
2020,0 to 29,male,0
2020,50 +,male,25
2020,50 +,male,50
2020,50 +,male,61
2020,50 +,male,53
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,21
2020,50 +,female,41
2020,50 +,female,53
2020,50 +,female,70
2020,0 to 29,male,0
2020,50 +,male,30
2020,50 +,male,46
2020,50 +,male,70
2020,50 +,male,66
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,18
2020,50 +,female,36
2020,50 +,female,58
2020,50 +,female,81
2020,0 to 29,male,0
2020,50 +,male,62
2020,50 +,male,100
2020,50 +,male,143
2020,50 +,male,135
2020,0 to 29,female,0
2020,50 +,female,29
2020,50 +,female,64
2020,50 +,female,114
2020,50 +,female,215
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,139
2020,50 +,male,233
2020,50 +,male,342
2020,50 +,male,334
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,88
2020,50 +,female,148
2020,50 +,female,259
2020,50 +,female,451
2020,50 +,male,185
2020,50 +,male,303
2020,50 +,male,538
2020,50 +,male,445
2020,50 +,female,135
2020,50 +,female,255
2020,50 +,female,389
2020,50 +,female,695
2021,50 +,male,159
2021,50 +,male,278
2021,50 +,male,357
2021,50 +,male,270
2021,50 +,female,108
2021,50 +,female,172
2021,50 +,female,263
2021,50 +,female,419
2021,0 to 29,male,0
2021,50 +,male,66
2021,50 +,male,106
2021,50 +,male,132
2021,50 +,male,86
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,30 to 49,female,0
2021,50 +,female,41
2021,50 +,female,70
2021,50 +,female,101
2021,50 +,female,127
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,39
2021,50 +,male,50
2021,50 +,male,51
2021,50 +,male,31
2021,50 +,female,29
2021,50 +,female,31
2021,50 +,female,43
2021,50 +,female,38
2021,0 to 29,male,0
2021,50 +,male,35
2021,50 +,male,45
2021,50 +,male,34
2021,50 +,male,17
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,32
2021,50 +,female,27
2021,50 +,female,38
2021,50 +,female,40
2021,0 to 29,male,0
2021,50 +,male,57
2021,50 +,male,49
2021,50 +,male,52
2021,50 +,male,20
2021,0 to 29,female,0
2021,50 +,female,34
2021,50 +,female,49
2021,50 +,female,38
2021,50 +,female,34
2021,0 to 29,male,0
2021,50 +,male,28
2021,50 +,male,37
2021,50 +,male,20
2021,50 +,male,15
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,27
2021,50 +,female,22
2021,50 +,female,26
2021,50 +,female,20
2021,0 to 29,male,0
2021,50 +,male,22
2021,50 +,male,13
2021,50 +,male,25
2021,50 +,male,16
2021,0 to 29,female,0
2021,0 to 29,female,0
2021,50 +,female,24
2021,50 +,female,25
2021,50 +,female,16
2021,50 +,female,20
2021,30 to 49,male,13
2021,50 +,male,77
2021,50 +,male,78
2021,50 +,male,92
2021,50 +,male,62
2021,50 +,female,61
2021,50 +,female,68
2021,50 +,female,76
2021,50 +,female,65
2021,0 to 29,male,0
2021,30 to 49,male,24
2021,50 +,male,213
2021,50 +,male,188
2021,50 +,male,167
2021,50 +,male,95
2021,30 to 49,female,12
2021,50 +,female,144
